"measure_id","plot_id","year","tree_id","code_status","code_diam","dbh","h_tot","crown_h1","crown_h2","crown_h3","crown_h4","crown_r1","crown_r2","crown_r3","crown_r4","stratum"
"10Percy52","Percy",2010,"52Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy53","Percy",2010,"53Percy","0000",1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy54","Percy",2010,"54Percy","0000",1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy55","Percy",2010,"55Percy","0000",1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy56","Percy",2010,"56Percy","0000",1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy57","Percy",2010,"57Percy","0000",1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy58","Percy",2010,"58Percy","0000",1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy59","Percy",2010,"59Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy60","Percy",2010,"60Percy","0000",1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy61","Percy",2010,"61Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy62","Percy",2010,"62Percy","0000",1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy63","Percy",2010,"63Percy","0000",1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy64","Percy",2010,"64Percy","0000",1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy65","Percy",2010,"65Percy","0000",1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy66","Percy",2010,"66Percy","0000",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy67","Percy",2010,"67Percy","0000",1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy68","Percy",2010,"68Percy","0000",1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy69","Percy",2010,"69Percy","9990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy70","Percy",2010,"70Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy71","Percy",2010,"71Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy72","Percy",2010,"72Percy","0000",1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy73","Percy",2010,"73Percy","0000",1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy74","Percy",2010,"74Percy","0000",1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy75","Percy",2010,"75Percy","0000",1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy76","Percy",2010,"76Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy77","Percy",2010,"77Percy","0000",1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy78","Percy",2010,"78Percy","0000",1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy79","Percy",2010,"79Percy","0000",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy80","Percy",2010,"80Percy","0000",1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy81","Percy",2010,"81Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy82","Percy",2010,"82Percy","0000",1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy83","Percy",2010,"83Percy","0000",1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy84","Percy",2010,"84Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy85","Percy",2010,"85Percy","0000",1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy86","Percy",2010,"86Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy87","Percy",2010,"87Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy88","Percy",2010,"88Percy","0000",1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy89","Percy",2010,"89Percy","0000",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy90","Percy",2010,"90Percy","0000",1,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy91","Percy",2010,"91Percy","0000",1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy92","Percy",2010,"92Percy","0000",1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy93","Percy",2010,"93Percy","0000",1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy94","Percy",2010,"94Percy","0000",1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy95","Percy",2010,"95Percy","0000",1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy96","Percy",2010,"96Percy","9991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy97","Percy",2010,"97Percy","0000",1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy98","Percy",2010,"98Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy99","Percy",2010,"99Percy","0000",1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy100","Percy",2010,"100Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy101","Percy",2010,"101Percy","0000",1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy102","Percy",2010,"102Percy","9991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy103","Percy",2010,"103Percy","0000",1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy104","Percy",2010,"104Percy","0000",1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy105","Percy",2010,"105Percy","0000",1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy106","Percy",2010,"106Percy","0000",1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy107","Percy",2010,"107Percy","0000",1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy108","Percy",2010,"108Percy","9991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy109","Percy",2010,"109Percy","0000",1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy110","Percy",2010,"110Percy","0000",1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy111","Percy",2010,"111Percy","0000",1,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy112","Percy",2010,"112Percy","9991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy113","Percy",2010,"113Percy","0000",1,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy114","Percy",2010,"114Percy","8882",1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy115","Percy",2010,"115Percy","9991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy116","Percy",2010,"116Percy","9991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy117","Percy",2010,"117Percy","0000",1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy118","Percy",2010,"118Percy","0000",1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy119","Percy",2010,"119Percy","0000",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy120","Percy",2010,"120Percy","0000",1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy121","Percy",2010,"121Percy","0000",1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy122","Percy",2010,"122Percy","0000",1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy123","Percy",2010,"123Percy","0000",1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy124","Percy",2010,"124Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy125","Percy",2010,"125Percy","0000",1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy126","Percy",2010,"126Percy","0000",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy127","Percy",2010,"127Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy128","Percy",2010,"128Percy","0000",1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy129","Percy",2010,"129Percy","0000",1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy130","Percy",2010,"130Percy","0000",1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy131","Percy",2010,"131Percy","0000",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy132","Percy",2010,"132Percy","0000",1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy133","Percy",2010,"133Percy","0000",1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy134","Percy",2010,"134Percy","0000",1,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy135","Percy",2010,"135Percy","0000",1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy136","Percy",2010,"136Percy","8882",1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy137","Percy",2010,"137Percy","9991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy138","Percy",2010,"138Percy","0000",1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy139","Percy",2010,"139Percy","9991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy140","Percy",2010,"140Percy","0000",1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy141","Percy",2010,"141Percy","0000",1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy142","Percy",2010,"142Percy","0000",1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy143","Percy",2010,"143Percy","0000",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy144","Percy",2010,"144Percy","0000",1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy145","Percy",2010,"145Percy","0000",1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy146","Percy",2010,"146Percy","0000",1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy147","Percy",2010,"147Percy","0000",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy148","Percy",2010,"148Percy","0000",1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy149","Percy",2010,"149Percy","0000",1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy150","Percy",2010,"150Percy","0000",1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy151","Percy",2010,"151Percy","0000",1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy152","Percy",2010,"152Percy","0000",1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy153","Percy",2010,"153Percy","0000",1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy154","Percy",2010,"154Percy","0000",1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy155","Percy",2010,"155Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy156","Percy",2010,"156Percy","0000",1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy157","Percy",2010,"157Percy","0000",1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy158","Percy",2010,"158Percy","0000",1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy159","Percy",2010,"159Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy160","Percy",2010,"160Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy161","Percy",2010,"161Percy","0000",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy162","Percy",2010,"162Percy","0000",1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy163","Percy",2010,"163Percy","0000",1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy164","Percy",2010,"164Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy165","Percy",2010,"165Percy","0000",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy166","Percy",2010,"166Percy","0000",1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy167","Percy",2010,"167Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy168","Percy",2010,"168Percy","0000",1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy169","Percy",2010,"169Percy","8882",1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy170","Percy",2010,"170Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy171","Percy",2010,"171Percy","0000",1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy172","Percy",2010,"172Percy","9991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy173","Percy",2010,"173Percy","0000",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy174","Percy",2010,"174Percy","0000",1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy175","Percy",2010,"175Percy","0000",1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy176","Percy",2010,"176Percy","8882",1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy177","Percy",2010,"177Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy178","Percy",2010,"178Percy","0000",1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy179","Percy",2010,"179Percy","8882",1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy180","Percy",2010,"180Percy","0000",1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy181","Percy",2010,"181Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy182","Percy",2010,"182Percy","0000",1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy183","Percy",2010,"183Percy","0000",1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy184","Percy",2010,"184Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy185","Percy",2010,"185Percy","0000",1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy186","Percy",2010,"186Percy","0000",1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy187","Percy",2010,"187Percy","0000",1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy188","Percy",2010,"188Percy","0000",1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy189","Percy",2010,"189Percy","9991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy190","Percy",2010,"190Percy","0000",1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy191","Percy",2010,"191Percy","9991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy192","Percy",2010,"192Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy193","Percy",2010,"193Percy","9991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy194","Percy",2010,"194Percy","0000",1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy195","Percy",2010,"195Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy196","Percy",2010,"196Percy","8882",1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy197","Percy",2010,"197Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy198","Percy",2010,"198Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy199","Percy",2010,"199Percy","0000",1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy200","Percy",2010,"200Percy","0000",1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy201","Percy",2010,"201Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy202","Percy",2010,"202Percy","0000",1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy203","Percy",2010,"203Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy204","Percy",2010,"204Percy","0000",1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy205","Percy",2010,"205Percy","0000",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy206","Percy",2010,"206Percy","0000",1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy207","Percy",2010,"207Percy","9991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy208","Percy",2010,"208Percy","0000",1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy209","Percy",2010,"209Percy","0000",1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy210","Percy",2010,"210Percy","0000",1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy211","Percy",2010,"211Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy212","Percy",2010,"212Percy","0000",1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy213","Percy",2010,"213Percy","0000",1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy214","Percy",2010,"214Percy","0000",1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy215","Percy",2010,"215Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy216","Percy",2010,"216Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy217","Percy",2010,"217Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy218","Percy",2010,"218Percy","0000",1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy219","Percy",2010,"219Percy","9991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy220","Percy",2010,"220Percy","0000",1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy221","Percy",2010,"221Percy","0000",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy222","Percy",2010,"222Percy","8882",1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy223","Percy",2010,"223Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy224","Percy",2010,"224Percy","0000",1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy225","Percy",2010,"225Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy226","Percy",2010,"226Percy","0000",1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy227","Percy",2010,"227Percy","0000",1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy228","Percy",2010,"228Percy","0000",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy229","Percy",2010,"229Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy230","Percy",2010,"230Percy","0000",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy231","Percy",2010,"231Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy232","Percy",2010,"232Percy","0000",1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy233","Percy",2010,"233Percy","0000",1,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy234","Percy",2010,"234Percy","9991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy235","Percy",2010,"235Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy236","Percy",2010,"236Percy","0000",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy237","Percy",2010,"237Percy","0000",1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy238","Percy",2010,"238Percy","0000",1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy239","Percy",2010,"239Percy","0000",1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy240","Percy",2010,"240Percy","0000",1,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy241","Percy",2010,"241Percy","9991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy242","Percy",2010,"242Percy","0000",1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy243","Percy",2010,"243Percy","0000",1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy244","Percy",2010,"244Percy","0000",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy245","Percy",2010,"245Percy","0000",1,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy246","Percy",2010,"246Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy247","Percy",2010,"247Percy","0000",1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy248","Percy",2010,"248Percy","0000",1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy249","Percy",2010,"249Percy","0000",1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy250","Percy",2010,"250Percy","0000",1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy251","Percy",2010,"251Percy","0000",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy252","Percy",2010,"252Percy","0000",1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy253","Percy",2010,"253Percy","0000",1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy254","Percy",2010,"254Percy","0000",1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy255","Percy",2010,"255Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy256","Percy",2010,"256Percy","0000",1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy257","Percy",2010,"257Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy258","Percy",2010,"258Percy","9991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy259","Percy",2010,"259Percy","0000",1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy260","Percy",2010,"260Percy","0000",1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy261","Percy",2010,"261Percy","0000",1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy262","Percy",2010,"262Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy263","Percy",2010,"263Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy264","Percy",2010,"264Percy","0000",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy265","Percy",2010,"265Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy266","Percy",2010,"266Percy","0000",1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy267","Percy",2010,"267Percy","0000",1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy268","Percy",2010,"268Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy269","Percy",2010,"269Percy","0000",1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy270","Percy",2010,"270Percy","0000",1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy271","Percy",2010,"271Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy272","Percy",2010,"272Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy273","Percy",2010,"273Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy274","Percy",2010,"274Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy275","Percy",2010,"275Percy","9991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy276","Percy",2010,"276Percy","9991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy277","Percy",2010,"277Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy278","Percy",2010,"278Percy","9991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy279","Percy",2010,"279Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy280","Percy",2010,"280Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy281","Percy",2010,"281Percy","0000",1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy282","Percy",2010,"282Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy283","Percy",2010,"283Percy","0000",1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy284","Percy",2010,"284Percy","0000",1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy285","Percy",2010,"285Percy","0000",1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy286","Percy",2010,"286Percy","0000",1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy287","Percy",2010,"287Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy288","Percy",2010,"288Percy","0000",1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy289","Percy",2010,"289Percy","9991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy290","Percy",2010,"290Percy","0000",1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy291","Percy",2010,"291Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10Percy292","Percy",2010,"292Percy","8880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
